user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets,happiness_index,nlppred,exclamation_number,length,question_number,uppercase_ratio
64815789.0,2017/11/16 19:36,[],0,0,Dylan Bernard,3683,6416,"Los Angeles, CA",1005,None,None,b'@natashadye Happy Birthday!!!',1,-1,3,32,0,0.0625
48036658.0,2017/11/16 19:35,[],4,5,Tania del Rio,787,1342,"Pasadena, CA",6760,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b""It's my birthday today, and nothing would make me happier than to get a few more reviews of WARREN THE 13TH AND THE\xe2\x80\xa6 https://t.co/pKRG0b0I5d""",2,1,0,154,0,0.142857142857
2263597586.0,2017/11/16 19:34,[],0,3,Hunter,218,421,Los Angeles,6010,None,None,b'Happy birthday to my homie @swamswvm. Cant wait to work again in the future. I hope you have a wonderful day my friend\xe2\x9d\xa4\xef\xb8\x8f',1,-1,0,145,0,0.0206896551724
265583195.0,2017/11/16 19:33,[],0,0,Jocelyn Nunez,392,606,"Los Angeles, CA",27731,None,None,b'@Teaser22 oh yeah! we were looking for a birthday gift. lmao!',1,1,2,64,0,0.015625
402143486.0,2017/11/16 19:30,[],0,0,BecKi,21,31,"Los Angeles, CA",137,None,None,b'Remembering my son in heaven on the eve of his birthday\xf0\x9f\x92\x9b\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9a https://t.co/Cg6HC5UUjQ',-1,-1,0,138,0,0.0507246376812
290864742.0,2017/11/16 19:24,[],0,2,annelise martin,368,588,los angeles/pnw,25094,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'hi happy birthday i love you @LauraaDuggan https://t.co/OXF87yZXkn',1,-1,0,69,0,0.101449275362
9.27e+17,2017/11/16 19:23,[],0,0,Erin Thomason,27,2,"Los Angeles , CA",8,None,None,b'@FamousBirthdays @THArealVNASTY Happy Birthday V Nasty',1,-1,0,57,0,0.263157894737
23614711.0,2017/11/16 19:21,[],4,2,Aokiji ������,905,9196,"Los Angeles, CA ",810816,None,None,b'Professionally impersonate Keke Palmer @ adolescent birthday parties https://t.co/LrbfJt8SG5',1,1,0,95,0,0.0736842105263
3667118358.0,2017/11/16 19:19,[],0,0,Kim Desalisa,364,519,L.A,6800,None,None,b'@marielsacapano happy birthday \xf0\x9f\xa4\x97\xe2\x9c\xa8',1,-1,0,62,0,0.0
449555005.0,2017/11/16 19:19,[],0,0,Suzanne Grace,1899,1569,"Thousand Oaks, California",7957,None,None,b'@BrandiGlanville Happy birthday!!!',1,-1,3,37,0,0.0810810810811
433230447.0,2017/11/16 19:18,[],0,0,ron guinto,366,35,"los angeles, ca",2400,None,None,b'@DCCheerleaders @DCC_Jinelle Happy Birthday Jinelle!! Go Cowboys!',2,-1,3,68,0,0.176470588235
48490405.0,2017/11/16 19:15,[],0,1,dj williams,616,999,"Los Angeles, CA",3234,None,None,b'Chicago! Tomorrow I\xe2\x80\x99m gonna need some things from you. 1) My favorite cocktail for me and my birthday twin... https://t.co/Za1wDtnSeL',2,1,1,147,0,0.0544217687075
2347360826.0,2017/11/16 19:15,[],0,1,janallyn,241,463,"Redondo Beach, CA",13343,None,None,b'@lyssaaah__ Happy birthday you sexy little thing!!!\xf0\x9f\xa4\xa4\xf0\x9f\xa4\x97\xf0\x9f\x98\x8d enjoy your day! \xf0\x9f\x98\x99\xf0\x9f\x8c\xb7',2,-1,4,151,0,0.00662251655629
28061572.0,2017/11/16 19:14,['brianjonestownmassacre'],0,2,Nick Maybury,2047,10194,Los Angeles,5786,None,None,b'Assignment song @antonnewcombe is my current Birthday soundtrack thank you BJM #brianjonestownmassacre\xe2\x80\xa6 https://t.co/ym2qL4dFoV',1,1,0,141,0,0.0567375886525
19639158.0,2017/11/16 19:13,[],0,1,Mercedes Ashley,51919,93850,"Los Angeles, Ca",216296,None,None,b'@MichaelSrTweets Happy Birthday Michael!!\nhttps://t.co/PFLM65Oq9G',1,-1,2,69,0,0.173913043478
3226468592.0,2017/11/16 19:12,[],0,0,Rebecca Welch,318,421,Los Angeles,3741,None,None,"b""the real shame today is that it's @Louisemsmith's birthday and she's not in LA to celebrate ;)""",-1,1,0,97,0,0.0309278350515
2783039113.0,2017/11/16 19:11,[],0,1,Princess Jeffery,118,14154,LA,35527,None,None,b'@unpleasantbabe happy birthday! \xf0\x9f\x92\x9b',1,-1,1,51,0,0.0
572122614.0,2017/11/16 19:11,[],1,14,Ian Mutchler,678,4967,"Burbank, CA",19916,None,None,b'TODAY IS BRI\xe2\x80\x99S BIRTHDAY!!! EVERYBODY GO OVER AND WISH THIS INCREDIBLE PERSON A GREAT BIRTH https://t.co/HGPO9XOfqU',2,1,3,128,0,0.6171875
7.51e+17,2017/11/16 19:10,[],0,4,AKW,275,108,"Los Angeles, CA",233,None,None,"b'Never done this before on twitter, kind of nervous. HAPPY BIRTHDAY @dullllon !!!!'",1,1,4,84,0,0.166666666667
64320203.0,2017/11/16 19:09,[],1,27,Nathan Sharp,693,148777,Los Angeles,48407,None,None,b'@caitlinsvoice happy birthday!',1,-1,1,33,0,0.0
4669412971.0,2017/11/16 19:08,[],117,368,Geeks of Color,1535,51694,"Los Angeles, CA",22015,None,None,"b'Happy Birthday, Lisa Bonet! The talented and beautiful actress turns 50 today! https://t.co/zLxbfm1UvX'",1,-1,2,105,0,0.0761904761905
499317377.0,2017/11/16 19:08,[],0,0,Justin Hernandez,365,273,"Los Angeles, CA",3755,None,None,b'@Curiouslittle_m happy birthday \xf0\x9f\x99\x82',1,1,0,51,0,0.0196078431373
19777868.0,2017/11/16 19:07,[],0,6,Natalie Shabtai,455,643,"Los Angeles, CA",2851,None,None,b'HAPPY BIRTHDAY to YOU @kristinaschulma \xf0\x9f\x8d\xa9!! \n\ni knew i loved you from the first time we spoke. i\xe2\x80\xa6 https://t.co/YIe9YvvVcg',2,-1,2,151,0,0.132450331126
80101877.0,2017/11/16 19:06,[],0,1,Liz Loza,1174,20859,"Los Angeles, CA",24169,None,None,b'Hey @bvelaski! Hope all your wishes come true (save a Vikings win on Sunday) this birthday! \xf0\x9f\x8e\x82\xf0\x9f\x8e\x88\xf0\x9f\x8e\x81\xf0\x9f\x8e\x8a\xf0\x9f\x98\x8b',2,-1,2,175,0,0.0228571428571
4870483052.0,2017/11/16 19:05,[],0,0,Lak,226,204,"Inglewood, CA",1979,None,None,b'Happy Birthday Mama! https://t.co/Vq2kwQ2M6B',1,-1,1,47,0,0.148936170213
18123004.0,2017/11/16 19:04,[],1,3,Bobby Payne,403,959,"Los Angeles, CA",149,None,None,"b""Maybe one day I won't have the urge to eat an entire birthday cake after talking to a stranger for more than 14 seconds""",0,-1,0,122,0,0.016393442623
186745799.0,2017/11/16 19:01,[],0,0,[TPwn] Ozzy,699,850,Los Angeles,59544,None,None,b'@ohnips Happy Birthday!!',1,-1,2,27,0,0.0740740740741
2473069201.0,2017/11/16 19:00,[],1,1,barbie,275,372,,1101,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,"b'Say what.. I\xe2\x80\x99m over trynna catch up on age and shit haha. HAPPY BIRTHDAY, BITCH!!\xf0\x9f\x91\x85\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8d\xbb @____jaz'",2,-1,2,160,0,0.125
19301925.0,2017/11/16 19:00,[],1,4,Rhino Records,1977,108067,"Los Angeles, CA",6687,None,None,"b'Today, we wish @Nickleback guitarist, Chad Kroeger a very happy birthday! https://t.co/BhzDnHdAEz'",1,-1,1,100,0,0.09
2283231301.0,2017/11/16 18:58,[],0,0,Jesse Berryman,1087,559,"Simi Valley, CA",60096,None,None,b'Happy Birthday Joseph Stoughton!\xf0\x9f\x8e\x82',1,1,1,51,0,0.078431372549
601368472.0,2017/11/16 18:56,[],0,0,Erik Rokisky,325,601,"Los Angeles, CA",7763,None,None,"b'A huge thanks to everyone for making my 25th birthday a special one\n.\n.\nAnd yes, I did have some\xe2\x80\xa6 https://t.co/f6fsfsg3zS'",2,1,0,138,0,0.0289855072464
2444509614.0,2017/11/16 18:55,[],0,0,URE Los Angeles,960,259,"Los Angeles, CA",1106,None,None,"b""We've got another birthday today!!!\nHappy birthday to the extraordinary Alice Lim! We hope your special day is full\xe2\x80\xa6 https://t.co/7Tn7Kz2Xvy""",1,1,4,155,0,0.0516129032258
247598139.0,2017/11/16 18:54,[],5,25,Amber Michaels XXX,946,11007,"Los Angeles, CA",12298,None,None,"b""Tomorrow is my Birthday, so here is a fun shoot for you!!!  I don't eat sweets,... https://t.co/GRpOOZqY7p https://t.co/MmfYDPjpdX""",0,1,3,133,0,0.105263157895
7.32e+17,2017/11/16 18:53,[],0,2,Churvabels,102,171,"Los Angeles, CA",2837,None,None,b'Happy happy birthday baby na murag emoji \xf0\x9f\x92\x9e \xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a https://t.co/YC21ssrKgr',2,-1,0,117,0,0.034188034188
492719105.0,2017/11/16 18:51,[],0,2,Danielle McRae,2009,8797,"Los Angeles, CA",41731,None,None,b'@caitlinsvoice Happy birthday!',1,-1,1,33,0,0.030303030303
7.58e+17,2017/11/16 18:51,[],0,1,The Hondurian Cartel,75,17,"Los Angeles, CA",93,None,None,b'Just want to say Happy Birthday to ma brotha in crime @allanfernandov and wish you the best\xe2\x80\xa6 https://t.co/qsXQ4g4wKu',1,-1,0,130,0,0.0461538461538
7.06e+17,2017/11/16 18:49,[],0,2,Forum Non,224,164,"Los Angeles, CA",2349,None,None,"b'Happy Birthday to the amazing, @BridgetPhetasy.  You should follow this smart, insightful, and funny woman! https://t.co/zwRv1waMkA'",1,1,1,134,0,0.0597014925373
18328009.0,2017/11/16 18:47,[],0,0,Kkris T An,562,304,"Los Angeles, California",10089,None,None,b'Hey Happy Birthday Patrick Murphy! \xf0\x9f\x8e\x82 https://t.co/4AclZvagTV',1,-1,1,78,0,0.115384615385
22572933.0,2017/11/16 18:43,[],1,28,Matt Shirley,479,9395,Los Angeles,17505,None,None,"b""My little brother doesn't have facebook and just FYI it's way harder to remember your little brother's birthday whe\xe2\x80\xa6 https://t.co/gzVFHggU3f""",0,1,0,154,0,0.0519480519481
488805434.0,2017/11/16 18:42,[],0,2,Puertorican Princess,304,964,"Los Angeles, CA",10642,None,None,b'My love got our flights for my birthday \xe2\x9c\x88\xef\xb8\x8f I can\xe2\x80\x99t wait to be with my family and dance bachata at my birthday party back home \xf0\x9f\x92\x83\xf0\x9f\x8f\xbb',2,1,0,194,0,0.0103092783505
49723563.0,2017/11/16 18:40,[],0,8,Bohkeh,531,1283,"Los Angeles, California",8367,None,None,b'Happy Birthday to @markredito !! This pic was taken in NY when I first met him (Was super geeked btw). It\xe2\x80\x99s crazy t\xe2\x80\xa6 https://t.co/SJFtAg3sNj',1,-1,2,165,0,0.0787878787879
125166730.0,2017/11/16 18:38,[],0,1,Nadia,555,1488,"Los Angeles, CA",86662,None,None,b'Love everything about this Chinua Achebe birthday tribute on @Google \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe\n\nHe was one of the first authors to give me\xe2\x80\xa6 https://t.co/5t3UNnwar8',1,-1,0,186,0,0.0376344086022
45573257.0,2017/11/16 18:37,[],0,7,Ashley Callingbull,1812,21679,Toronto/Los Angeles,14942,None,None,b'Happy birthday my love @WaceyRabbit20 \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xe2\x9d\xa4\xef\xb8\x8f MMMMMM \xf0\x9f\x98\x8d\xf0\x9f\x98\x98',1,1,0,153,0,0.0588235294118
169663100.0,2017/11/16 18:37,[],2,5,El Espiritu Joto,872,8715,"Los Angeles, CA",115977,None,None,b'Happy Birthday to my Scorpio queen @unpleasantbabe make sure you send her some $$$ https://t.co/TG5miHFttq',1,1,0,109,0,0.0642201834862
3105566918.0,2017/11/16 18:37,[],0,0,North Hollywood 10,2507,755,North Hollywood,11003,None,None,"b'Happy Birthday to Broadway Legend, @donnamckechnie_, thank you for The Music and The Mirror and the chance to dance... for us all!'",1,-1,1,133,0,0.0601503759398
1339819140.0,2017/11/16 18:36,[],0,1,Laurie Fortier,259,931,Los Angeles,1230,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='1927193c57f35d51', url='https://api.twitter.com/1.1/geo/id/1927193c57f35d51.json', place_type='city', name='West Hollywood', full_name='West Hollywood, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.3959042, 34.075963], [-118.3433861, 34.075963], [-118.3433861, 34.098056], [-118.3959042, 34.098056]]]), attributes={})","{'type': 'Point', 'coordinates': [34.08069285, -118.38648655]}","b""Happy Birthday Corrine\n\xf0\x9f\x98\x98\xf0\x9f\x8e\x89\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbb\xf0\x9f\x8e\x81\nCan't wait to meet your baby girl!!! @ Craig's https://t.co/7MdP2828sM""",1,-1,3,179,0,0.0446927374302
21329883.0,2017/11/16 18:36,[],0,0,Matt In Real Life,836,604,"Los Angeles, CA",15360,None,None,"b""Facebook won't tell you this, but it's @solbeam's birthday today. Happy birthday Marisol!\xf0\x9f\x8e\x82\xf0\x9f\x8e\x88\xf0\x9f\x8e\x89\xf0\x9f\x8d\xb7\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/V83GY5kGjY""",1,-1,1,216,0,0.037037037037
26470215.0,2017/11/16 18:36,['ABGT200'],3,57,Jason Ross,373,21636,"Los Angeles, CA",7924,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'Happy Birthday @jonogrant! \xf0\x9f\x8e\x89 \n\nThis was moments before I took the stage at #ABGT200 in Amsterdam. Always grateful t\xe2\x80\xa6 https://t.co/m5fm8cfkOd',1,-1,1,171,0,0.0643274853801
307023341.0,2017/11/16 18:33,[],0,1,Jamie Han,487,1971,"Los Angeles, CA",8504,None,None,"b'@willhammock Happy birthday, Will! \xf0\x9f\x8e\x89'",1,-1,1,54,0,0.037037037037
69043150.0,2017/11/16 18:30,[],0,0,Sean Dawson,189,3511,"Los Angeles, CA",2842,None,None,b'@frankbrunoboxer Happy Birthday from LA to the man who gave me my favorite live boxing moments when he landed that punch on Tyson in the 1st',2,-1,0,143,0,0.034965034965
2559188539.0,2017/11/16 18:29,[],1,20,Elizabeth Cantwell,739,761,Los Angeles,2732,None,None,b'happy birthday to @ifyoucantwell who is the handsomest angriest most thoughtful most sensitive beautifulest buddhis\xe2\x80\xa6 https://t.co/VZCOZ0a51Y',1,-1,0,154,0,0.038961038961
8.21e+17,2017/11/16 18:28,[],1,0,��K��,228,118,"Los Angeles, CA",1318,None,None,b'@emlikespupusas happy birthday queen! \xf0\x9f\x92\x95',1,-1,1,57,0,0.0
559039575.0,2017/11/16 18:28,[],0,0,Carm,265,760,"Los Angeles, CA",17441,None,None,b'@britttys @kasscrod HAPPY BIRTHDAY BEAUTIFUL \xe2\x99\x8f\xef\xb8\x8f\xf0\x9f\x92\x9c\xf0\x9f\x94\xae\xf0\x9f\x8e\x86',1,-1,0,120,0,0.183333333333
7.13e+17,2017/11/16 18:28,[],1,1,James Creviston,2700,2762,"Los Angeles, CA",11315,None,None,b'@jdinhollywood Happy Birthday! https://t.co/7goUucghJw',1,-1,1,57,0,0.0701754385965
1622035316.0,2017/11/16 18:26,[],0,0,Erik Estrada,95,315,"Los Angeles, CA",1993,None,None,b'Happy birthday bihh\xf0\x9f\x8e\x89 \xf0\x9f\x8e\x82\xe2\x80\xbc\xef\xb8\x8f@sabrina65481524',1,1,0,95,0,0.0105263157895
57806135.0,2017/11/16 18:25,['coachella'],0,1,btb,1167,275,"Los Angeles, CA",1474,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})",None,b'Things I look forward to in January: 1. The #coachella lineup 2.  My Birthday',0,1,0,80,0,0.075
23400381.0,2017/11/16 18:25,[],0,0,Tamira Wells,1912,928,Los Angeles,7013,"Place(_api=<tweepy.api.API object at 0x0000000007DAA908>, id='3b77caf94bfc81fe', url='https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', place_type='city', name='Los Angeles', full_name='Los Angeles, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000000007DAA908>, type='Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), attributes={})","{'type': 'Point', 'coordinates': [34.0522, -118.243]}",b'It\xe2\x80\x99s a real ones Birthday today I wish she was here to celebrate... Everyday I hold back tears\xe2\x80\xa6 https://t.co/z9dbLzBmjs',-1,-1,0,144,0,0.0486111111111
244778909.0,2017/11/16 18:25,[],0,1,Chubbs,609,353,"Los Angeles, CA",23008,None,None,b'@_DarrylLaMont Happy birthday!!! https://t.co/BdKkBlJmt9',1,-1,3,59,0,0.135593220339
3439490457.0,2017/11/16 18:24,[],0,1,Varshan,24,28,"Los Angeles, CA",91,None,None,"b""@itstorimaye Happy birthday, and I'm sorry, just block him, people like him are that bored they have to ask for nudes.""",1,1,0,121,0,0.0165289256198
7.44e+17,2017/11/16 18:23,"['NonitoDonaire', 'FilipinoFlash', 'Ringstar', 'Boxing', 'Boxeo', 'Boxen']",3,2,Ringstar Sports,162,1054,"Los Angeles, CA",435,None,None,b'Happy birthday Nonito Donaire!!! @FilipinoFlash \xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x92\xa5\xf0\x9f\xa5\x8a #NonitoDonaire #FilipinoFlash #Ringstar #Boxing #Boxeo #Boxen\xe2\x80\xa6 https://t.co/YUH2eSrTFn',1,1,3,229,0,0.0829694323144
148458765.0,2017/11/16 18:22,['daddygang'],2,4,Marv,330,147,"Los Angeles, Ca ",942,None,None,b'Happy 9th birthday to my first beautiful one! #daddygang https://t.co/iElY3sO1se',2,-1,1,83,0,0.0481927710843
19696154.0,2017/11/16 18:21,[],0,2,Mary-Ann Jones,546,133,LA!!,703,None,None,b'@rejectedjokes What I truly deeply want for my 30th birthday is for Jean-Ralphio to write one of his epic raps for\xe2\x80\xa6 https://t.co/Hnr2omeFTG',0,-1,0,153,0,0.0522875816993
2531755837.0,2017/11/16 18:19,[],0,1,Sergio Disick,810,365,"Los Angeles, CA",1456,None,None,"b""@Red_Randumb Happy birthday, man! You're freaking awesome.""",1,-1,1,61,0,0.0655737704918
21176000.0,2017/11/16 18:19,[],0,1,Beatrice Springborn,501,889,Los Angeles ,1553,None,None,b'@sarahkuhn @thechenblog Awwww. Happy birthday! \xf0\x9f\x8e\x89',1,-1,1,66,0,0.030303030303
110804303.0,2017/11/16 18:16,[],1,0,marilyn,300,1371,Los Angeles,67368,None,None,b'@vvumbo happy birthday bby! hope you have an amazing day\xf0\x9f\x98\xbd\xf0\x9f\x92\x95 https://t.co/vYiCFpj5Dw',1,1,1,115,0,0.0347826086957
315802459.0,11/15/17 7:27,[],0,0,Sarcasm,1881,2787,Los Angeles
,59329,None,None,Me: For Christmas I want a dragon

Santa: Be realistic

Me: Ok I want my life together

Santa: What color do you want your dragon,1,-1,0,129,0,0.0852713178295
7.21e+17,11/15/17 7:23,[],0,0,Mercalli Swave,735,359,"Los Angeles, CA",7663,None,None,1973 Franklin Mint Christmas Tree Proof Silver Coin Medallion (6352) https://t.co/aUA9jZXB9j,0,-1,0,92,0,0.141304347826
497668777.0,11/15/17 7:14,[],0,0,mah-tay-uh,175,389,Los Angeles ,9862,None,None,Im finally gonna have a cold snowy christmas and I_��m too excited _�_�,2,1,0,71,0,0.0281690140845
229576116.0,11/15/17 7:13,[],0,0,Grant W. Graves,2203,1746,"Santa Monica, CA",63265,None,None,The Coast Guard's Gift Ideas For 12 Nautical Days Of Christmas _�� gCaptain https://t.co/IfdAIQDJY3,0,1,0,99,0,0.181818181818
6546872.0,11/15/17 7:10,[],0,0,Cassie Wallender,2307,3614,"Seattle, WA",6602,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Back in LA! It's 62� and the radio in our Lyft is already rocking Christmas music. What?
_�_�_��_��_���_��__�ӂ_�___�_�_�_�_���_��_,1,-1,1,133,1,0.0526315789474
479255182.0,11/15/17 7:09,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"_��it_��s a small world_ѝ Holiday, Season of Light, Christmas Fantasy, and Haunted Mansion Holiday, and Viva Navidad are_�_ https://t.co/ch2EdfwLXN",0,-1,0,148,0,0.0945945945946
8.95e+17,11/15/17 7:09,"[u'christmas', u'christmascard', u'christmascards']",0,0,laura scott,414,243,"Los Angeles, CA",697,None,None,meet me by the mistletoad https://t.co/LgimeVrbEu https://t.co/LgimeVrbEu #christmas #christmascard #christmascards_�_ https://t.co/qGFBhuzeUe,1,-1,0,142,0,0.0704225352113
380688481.0,11/15/17 7:09,[],0,0,Daily Inspiration,2036,2358,"LA, CA",107366,None,None,Australian PM wants marriage equality by Christmas after 'overwhelming' vote https://t.co/0DpkTZirBb,-1,-1,0,100,0,0.08
479255182.0,11/15/17 7:08,[],0,1,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"I enjoy the Christmas Party, but I just saw a better parade and nighttime show with regular park admission.",1,-1,0,107,0,0.0373831775701
454214712.0,11/15/17 7:08,"[u'Holiday', u'Wine', u'Food', u'Life', u'ThankFul', u'Christmas', u'NewYears']",0,1,JUSTICE LANE,590,9540,"Los Angeles, CA",41813,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Happy Holidays From, Maad House https://t.co/h6UhXiKfaa #Holiday #Wine #Food #Life #ThankFul #Christmas #NewYears_�_ https://t.co/Nw1BtM5xUu",0,-1,0,140,0,0.15
479255182.0,11/15/17 7:07,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"I don_��t feel that way about any other season, I_��m not that guy. But with Osborne gone, I just don_��t feel strongly a_�_ https://t.co/KocCXtBHke",-1,1,0,148,0,0.0675675675676
479255182.0,11/15/17 7:06,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,I miss Christmas at Disneyland so much already. Our holiday lineup in all of Orlando is garbage in comparison.,-1,-1,0,110,0,0.0454545454545
8.67e+17,11/15/17 7:05,[],0,0,Audio Mass Media Rev,0,2,"Los Angeles, CA",2745,None,None,_�Т Coming to Discovery!_��Alaskan Bush People Christmas Special: https://t.co/foVgCh93vx ___� @YouTube,0,-1,1,105,0,0.104761904762
